anchor,positive,negative
dev_queries/Q32212.jpg,references/R554062.jpg,train/T078967.jpg
dev_queries/Q35992.jpg,references/R394564.jpg,train/T016714.jpg
references/R890630.jpg,dev_queries/Q43048.jpg,train/T075480.jpg
references/R637879.jpg,dev_queries/Q43289.jpg,train/T032553.jpg
references/R115921.jpg,dev_queries/Q21688.jpg,train/T009768.jpg
references/R603389.jpg,dev_queries/Q39549.jpg,train/T083373.jpg
dev_queries/Q24789.jpg,references/R540735.jpg,train/T095116.jpg
references/R491566.jpg,dev_queries/Q36388.jpg,train/T008213.jpg
references/R563235.jpg,dev_queries/Q28001.jpg,train/T071005.jpg
references/R241189.jpg,dev_queries/Q32954.jpg,train/T047293.jpg
references/R533682.jpg,dev_queries/Q15903.jpg,train/T012419.jpg
references/R842408.jpg,dev_queries/Q33381.jpg,train/T007293.jpg
references/R394564.jpg,dev_queries/Q35992.jpg,train/T035128.jpg
dev_queries/Q00299.jpg,references/R170923.jpg,train/T092150.jpg
references/R881253.jpg,dev_queries/Q03520.jpg,train/T019924.jpg
dev_queries/Q39126.jpg,references/R503382.jpg,train/T036952.jpg
dev_queries/Q42932.jpg,references/R148156.jpg,train/T045845.jpg
references/R814700.jpg,dev_queries/Q45529.jpg,train/T073498.jpg
dev_queries/Q12983.jpg,references/R330843.jpg,train/T103960.jpg
dev_queries/Q23488.jpg,references/R023401.jpg,train/T044756.jpg
dev_queries/Q44062.jpg,references/R828969.jpg,train/T028186.jpg
dev_queries/Q41726.jpg,references/R531099.jpg,train/T071487.jpg
references/R554062.jpg,dev_queries/Q32212.jpg,train/T102321.jpg
references/R032038.jpg,dev_queries/Q49112.jpg,train/T031799.jpg
references/R973552.jpg,dev_queries/Q36739.jpg,train/T031147.jpg
dev_queries/Q48618.jpg,references/R934602.jpg,train/T099757.jpg
references/R225725.jpg,dev_queries/Q05834.jpg,train/T014396.jpg
references/R874955.jpg,dev_queries/Q30363.jpg,train/T096072.jpg
references/R969911.jpg,dev_queries/Q27530.jpg,train/T076714.jpg
references/R591505.jpg,dev_queries/Q48705.jpg,train/T069176.jpg
references/R822073.jpg,dev_queries/Q37325.jpg,train/T082640.jpg
references/R500520.jpg,dev_queries/Q28115.jpg,train/T100010.jpg
references/R217396.jpg,dev_queries/Q46887.jpg,train/T054784.jpg
references/R501096.jpg,dev_queries/Q45315.jpg,train/T093116.jpg
dev_queries/Q45952.jpg,references/R224185.jpg,train/T059046.jpg
references/R847772.jpg,dev_queries/Q46868.jpg,train/T032501.jpg
dev_queries/Q43927.jpg,references/R537480.jpg,train/T069200.jpg
references/R844733.jpg,dev_queries/Q36250.jpg,train/T017124.jpg
dev_queries/Q30481.jpg,references/R073404.jpg,train/T086986.jpg
references/R668978.jpg,dev_queries/Q49807.jpg,train/T079217.jpg
references/R157517.jpg,dev_queries/Q30768.jpg,train/T045478.jpg
references/R136936.jpg,dev_queries/Q43113.jpg,train/T029217.jpg
references/R492358.jpg,dev_queries/Q29867.jpg,train/T055826.jpg
dev_queries/Q46265.jpg,references/R667733.jpg,train/T059073.jpg
references/R782866.jpg,dev_queries/Q31349.jpg,train/T014688.jpg
references/R270846.jpg,dev_queries/Q49821.jpg,train/T041468.jpg
dev_queries/Q26970.jpg,references/R131146.jpg,train/T007120.jpg
dev_queries/Q26208.jpg,references/R443749.jpg,train/T079500.jpg
references/R440226.jpg,dev_queries/Q01941.jpg,train/T065546.jpg
dev_queries/Q31976.jpg,references/R795203.jpg,train/T040620.jpg
dev_queries/Q44604.jpg,references/R038838.jpg,train/T055568.jpg
references/R492358.jpg,dev_queries/Q29867.jpg,train/T072708.jpg
dev_queries/Q34449.jpg,references/R404557.jpg,train/T060200.jpg
references/R555573.jpg,dev_queries/Q47132.jpg,train/T043413.jpg
references/R301763.jpg,dev_queries/Q09369.jpg,train/T013313.jpg
references/R579192.jpg,dev_queries/Q42592.jpg,train/T087394.jpg
references/R723655.jpg,dev_queries/Q45199.jpg,train/T047926.jpg
dev_queries/Q29120.jpg,references/R032819.jpg,train/T030071.jpg
dev_queries/Q30175.jpg,references/R156688.jpg,train/T071139.jpg
references/R724998.jpg,dev_queries/Q29871.jpg,train/T090658.jpg
references/R021479.jpg,dev_queries/Q44380.jpg,train/T001953.jpg
dev_queries/Q41282.jpg,references/R713342.jpg,train/T053790.jpg
references/R172669.jpg,dev_queries/Q40313.jpg,train/T083850.jpg
references/R859148.jpg,dev_queries/Q02642.jpg,train/T008363.jpg
dev_queries/Q08664.jpg,references/R221957.jpg,train/T020778.jpg
dev_queries/Q28436.jpg,references/R128786.jpg,train/T019849.jpg
dev_queries/Q44437.jpg,references/R481909.jpg,train/T031796.jpg
references/R539302.jpg,dev_queries/Q41236.jpg,train/T076316.jpg
dev_queries/Q37710.jpg,references/R758818.jpg,train/T031619.jpg
dev_queries/Q22302.jpg,references/R578979.jpg,train/T008879.jpg
dev_queries/Q39558.jpg,references/R843831.jpg,train/T018407.jpg
references/R897490.jpg,dev_queries/Q45707.jpg,train/T076170.jpg
references/R603271.jpg,dev_queries/Q33749.jpg,train/T088567.jpg
dev_queries/Q35986.jpg,references/R107095.jpg,train/T041946.jpg
references/R212092.jpg,dev_queries/Q39654.jpg,train/T068137.jpg
references/R246996.jpg,dev_queries/Q48818.jpg,train/T005579.jpg
dev_queries/Q28087.jpg,references/R661283.jpg,train/T070722.jpg
references/R156178.jpg,dev_queries/Q31922.jpg,train/T049087.jpg
dev_queries/Q41690.jpg,references/R118414.jpg,train/T084067.jpg
dev_queries/Q30344.jpg,references/R424532.jpg,train/T088758.jpg
references/R856599.jpg,dev_queries/Q30573.jpg,train/T058500.jpg
references/R591505.jpg,dev_queries/Q48705.jpg,train/T046385.jpg
references/R410005.jpg,dev_queries/Q38092.jpg,train/T010511.jpg
references/R190453.jpg,dev_queries/Q46030.jpg,train/T100126.jpg
references/R954394.jpg,dev_queries/Q40467.jpg,train/T095422.jpg
references/R848442.jpg,dev_queries/Q20708.jpg,train/T019021.jpg
references/R904400.jpg,dev_queries/Q41389.jpg,train/T031337.jpg
dev_queries/Q47043.jpg,references/R906581.jpg,train/T006907.jpg
references/R514377.jpg,dev_queries/Q25516.jpg,train/T011578.jpg
dev_queries/Q08552.jpg,references/R336585.jpg,train/T086030.jpg
references/R537188.jpg,dev_queries/Q39376.jpg,train/T090231.jpg
dev_queries/Q38770.jpg,references/R816989.jpg,train/T016918.jpg
dev_queries/Q34793.jpg,references/R993200.jpg,train/T070372.jpg
references/R769635.jpg,dev_queries/Q37002.jpg,train/T045913.jpg
references/R213069.jpg,dev_queries/Q48945.jpg,train/T042316.jpg
references/R969712.jpg,dev_queries/Q36206.jpg,train/T031110.jpg
references/R723600.jpg,dev_queries/Q26812.jpg,train/T046922.jpg
references/R323361.jpg,dev_queries/Q30844.jpg,train/T060512.jpg
references/R535166.jpg,dev_queries/Q42271.jpg,train/T084106.jpg
references/R775634.jpg,dev_queries/Q28663.jpg,train/T089096.jpg
dev_queries/Q45315.jpg,references/R501096.jpg,train/T074555.jpg
references/R834217.jpg,dev_queries/Q35703.jpg,train/T074361.jpg
references/R093166.jpg,dev_queries/Q00211.jpg,train/T008062.jpg
dev_queries/Q40381.jpg,references/R167272.jpg,train/T025969.jpg
dev_queries/Q00089.jpg,references/R358261.jpg,train/T099151.jpg
references/R500082.jpg,dev_queries/Q39949.jpg,train/T026268.jpg
dev_queries/Q33607.jpg,references/R143580.jpg,train/T052887.jpg
dev_queries/Q11128.jpg,references/R499011.jpg,train/T049652.jpg
dev_queries/Q29304.jpg,references/R821480.jpg,train/T083487.jpg
dev_queries/Q18236.jpg,references/R385032.jpg,train/T084854.jpg
dev_queries/Q42592.jpg,references/R579192.jpg,train/T003244.jpg
references/R224185.jpg,dev_queries/Q45952.jpg,train/T070835.jpg
dev_queries/Q06783.jpg,references/R698466.jpg,train/T027557.jpg
references/R150451.jpg,dev_queries/Q37470.jpg,train/T054225.jpg
dev_queries/Q38876.jpg,references/R282652.jpg,train/T030497.jpg
references/R175447.jpg,dev_queries/Q42921.jpg,train/T056368.jpg
dev_queries/Q43979.jpg,references/R074770.jpg,train/T007858.jpg
dev_queries/Q36739.jpg,references/R973552.jpg,train/T011816.jpg
references/R961948.jpg,dev_queries/Q22447.jpg,train/T035716.jpg
dev_queries/Q31276.jpg,references/R748822.jpg,train/T055255.jpg
references/R100729.jpg,dev_queries/Q39815.jpg,train/T074134.jpg
references/R383047.jpg,dev_queries/Q33246.jpg,train/T077432.jpg
dev_queries/Q48138.jpg,references/R295281.jpg,train/T095752.jpg
dev_queries/Q28663.jpg,references/R775634.jpg,train/T067767.jpg
references/R879390.jpg,dev_queries/Q40435.jpg,train/T095503.jpg
dev_queries/Q34904.jpg,references/R280626.jpg,train/T077447.jpg
references/R118414.jpg,dev_queries/Q41690.jpg,train/T049933.jpg
dev_queries/Q41499.jpg,references/R752014.jpg,train/T096478.jpg
dev_queries/Q25764.jpg,references/R070442.jpg,train/T052780.jpg
dev_queries/Q35282.jpg,references/R499526.jpg,train/T027115.jpg
dev_queries/Q35992.jpg,references/R394564.jpg,train/T083524.jpg
references/R990474.jpg,dev_queries/Q19514.jpg,train/T038975.jpg
dev_queries/Q03556.jpg,references/R053726.jpg,train/T092105.jpg
dev_queries/Q42096.jpg,references/R847699.jpg,train/T026878.jpg
references/R787727.jpg,dev_queries/Q47872.jpg,train/T094508.jpg
dev_queries/Q33607.jpg,references/R143580.jpg,train/T103667.jpg
dev_queries/Q26173.jpg,references/R480324.jpg,train/T035723.jpg
references/R341720.jpg,dev_queries/Q43518.jpg,train/T023348.jpg
dev_queries/Q25094.jpg,references/R974666.jpg,train/T039023.jpg
references/R212966.jpg,dev_queries/Q38762.jpg,train/T043497.jpg
dev_queries/Q46259.jpg,references/R893050.jpg,train/T029852.jpg
references/R410005.jpg,dev_queries/Q38092.jpg,train/T014717.jpg
references/R220204.jpg,dev_queries/Q17665.jpg,train/T019383.jpg
references/R766579.jpg,dev_queries/Q33793.jpg,train/T043040.jpg
references/R692133.jpg,dev_queries/Q26525.jpg,train/T076517.jpg
references/R624423.jpg,dev_queries/Q29824.jpg,train/T033524.jpg
dev_queries/Q04020.jpg,references/R680881.jpg,train/T002739.jpg
references/R103334.jpg,dev_queries/Q26071.jpg,train/T099983.jpg
dev_queries/Q30486.jpg,references/R089300.jpg,train/T085519.jpg
dev_queries/Q48355.jpg,references/R788748.jpg,train/T066236.jpg
dev_queries/Q28546.jpg,references/R908609.jpg,train/T029647.jpg
references/R369827.jpg,dev_queries/Q07532.jpg,train/T097468.jpg
dev_queries/Q35082.jpg,references/R803413.jpg,train/T005569.jpg
references/R524615.jpg,dev_queries/Q05252.jpg,train/T075173.jpg
dev_queries/Q16013.jpg,references/R494310.jpg,train/T091354.jpg
dev_queries/Q48782.jpg,references/R787972.jpg,train/T100249.jpg
dev_queries/Q14157.jpg,references/R660429.jpg,train/T095878.jpg
references/R834357.jpg,dev_queries/Q11331.jpg,train/T042959.jpg
dev_queries/Q49112.jpg,references/R032038.jpg,train/T035809.jpg
dev_queries/Q32171.jpg,references/R474854.jpg,train/T022088.jpg
dev_queries/Q36030.jpg,references/R610857.jpg,train/T067378.jpg
dev_queries/Q01663.jpg,references/R043507.jpg,train/T031822.jpg
dev_queries/Q28465.jpg,references/R149061.jpg,train/T057105.jpg
dev_queries/Q37360.jpg,references/R582160.jpg,train/T064141.jpg
dev_queries/Q28845.jpg,references/R394053.jpg,train/T004549.jpg
dev_queries/Q15161.jpg,references/R724675.jpg,train/T005928.jpg
dev_queries/Q10579.jpg,references/R409294.jpg,train/T022215.jpg
dev_queries/Q28199.jpg,references/R167979.jpg,train/T092183.jpg
dev_queries/Q44380.jpg,references/R021479.jpg,train/T015897.jpg
references/R535166.jpg,dev_queries/Q42271.jpg,train/T048794.jpg
dev_queries/Q13679.jpg,references/R960565.jpg,train/T086467.jpg
dev_queries/Q01663.jpg,references/R043507.jpg,train/T089752.jpg
references/R272710.jpg,dev_queries/Q28887.jpg,train/T010094.jpg
dev_queries/Q47806.jpg,references/R405409.jpg,train/T053493.jpg
dev_queries/Q33193.jpg,references/R233172.jpg,train/T053036.jpg
dev_queries/Q33793.jpg,references/R766579.jpg,train/T098808.jpg
references/R280565.jpg,dev_queries/Q39160.jpg,train/T019480.jpg
dev_queries/Q49781.jpg,references/R178267.jpg,train/T037970.jpg
dev_queries/Q46204.jpg,references/R691237.jpg,train/T074082.jpg
dev_queries/Q41980.jpg,references/R892215.jpg,train/T029821.jpg
references/R860153.jpg,dev_queries/Q45687.jpg,train/T015428.jpg
references/R512823.jpg,dev_queries/Q47418.jpg,train/T066438.jpg
dev_queries/Q38284.jpg,references/R211233.jpg,train/T004747.jpg
references/R688394.jpg,dev_queries/Q33653.jpg,train/T064249.jpg
references/R001746.jpg,dev_queries/Q35466.jpg,train/T016520.jpg
references/R966556.jpg,dev_queries/Q40700.jpg,train/T042482.jpg
dev_queries/Q49180.jpg,references/R787517.jpg,train/T048792.jpg
dev_queries/Q42372.jpg,references/R796685.jpg,train/T057259.jpg
dev_queries/Q47803.jpg,references/R357504.jpg,train/T027221.jpg
dev_queries/Q46004.jpg,references/R427741.jpg,train/T052003.jpg
references/R843207.jpg,dev_queries/Q48051.jpg,train/T097738.jpg
references/R265285.jpg,dev_queries/Q27915.jpg,train/T106369.jpg
references/R384217.jpg,dev_queries/Q19027.jpg,train/T028216.jpg
references/R227841.jpg,dev_queries/Q08402.jpg,train/T091424.jpg
dev_queries/Q20708.jpg,references/R848442.jpg,train/T042522.jpg
dev_queries/Q34092.jpg,references/R130063.jpg,train/T072649.jpg
references/R115921.jpg,dev_queries/Q21688.jpg,train/T049388.jpg
dev_queries/Q33609.jpg,references/R833723.jpg,train/T083347.jpg
dev_queries/Q11913.jpg,references/R137656.jpg,train/T021388.jpg
references/R760547.jpg,dev_queries/Q31793.jpg,train/T083710.jpg
references/R754418.jpg,dev_queries/Q35307.jpg,train/T040469.jpg
references/R731616.jpg,dev_queries/Q09613.jpg,train/T025905.jpg
dev_queries/Q28166.jpg,references/R444979.jpg,train/T083990.jpg
dev_queries/Q45877.jpg,references/R558214.jpg,train/T046256.jpg
dev_queries/Q30093.jpg,references/R738812.jpg,train/T070835.jpg
references/R853737.jpg,dev_queries/Q28253.jpg,train/T090029.jpg
dev_queries/Q46004.jpg,references/R427741.jpg,train/T006316.jpg
references/R370426.jpg,dev_queries/Q35180.jpg,train/T060067.jpg
references/R501570.jpg,dev_queries/Q18655.jpg,train/T057883.jpg
dev_queries/Q46868.jpg,references/R847772.jpg,train/T008013.jpg
references/R836184.jpg,dev_queries/Q04087.jpg,train/T068714.jpg
dev_queries/Q32013.jpg,references/R860344.jpg,train/T073079.jpg
dev_queries/Q07850.jpg,references/R198570.jpg,train/T038158.jpg
references/R493222.jpg,dev_queries/Q31683.jpg,train/T011353.jpg
references/R042133.jpg,dev_queries/Q35285.jpg,train/T077919.jpg
references/R073203.jpg,dev_queries/Q42073.jpg,train/T090810.jpg
dev_queries/Q35279.jpg,references/R293201.jpg,train/T077449.jpg
dev_queries/Q00299.jpg,references/R170923.jpg,train/T084490.jpg
references/R443199.jpg,dev_queries/Q18710.jpg,train/T009187.jpg
dev_queries/Q39654.jpg,references/R212092.jpg,train/T044413.jpg
references/R157188.jpg,dev_queries/Q43407.jpg,train/T086462.jpg
dev_queries/Q36286.jpg,references/R404537.jpg,train/T070545.jpg
dev_queries/Q26316.jpg,references/R438842.jpg,train/T004884.jpg
dev_queries/Q41373.jpg,references/R495309.jpg,train/T025579.jpg
dev_queries/Q35077.jpg,references/R051773.jpg,train/T097789.jpg
dev_queries/Q42008.jpg,references/R219808.jpg,train/T021842.jpg
dev_queries/Q39267.jpg,references/R835642.jpg,train/T029977.jpg
dev_queries/Q25184.jpg,references/R817312.jpg,train/T099971.jpg
references/R771534.jpg,dev_queries/Q42863.jpg,train/T006732.jpg
dev_queries/Q45276.jpg,references/R281629.jpg,train/T004884.jpg
references/R175957.jpg,dev_queries/Q41714.jpg,train/T031268.jpg
references/R609080.jpg,dev_queries/Q46350.jpg,train/T093575.jpg
references/R691237.jpg,dev_queries/Q46204.jpg,train/T065773.jpg
dev_queries/Q11728.jpg,references/R211820.jpg,train/T023071.jpg
references/R208236.jpg,dev_queries/Q27473.jpg,train/T025637.jpg
dev_queries/Q28887.jpg,references/R272710.jpg,train/T083632.jpg
dev_queries/Q19747.jpg,references/R949193.jpg,train/T011878.jpg
dev_queries/Q22447.jpg,references/R961948.jpg,train/T063142.jpg
dev_queries/Q28955.jpg,references/R008712.jpg,train/T031470.jpg
dev_queries/Q37557.jpg,references/R548377.jpg,train/T011977.jpg
references/R842408.jpg,dev_queries/Q33381.jpg,train/T074895.jpg
dev_queries/Q35307.jpg,references/R754418.jpg,train/T054902.jpg
dev_queries/Q31762.jpg,references/R443053.jpg,train/T043155.jpg
references/R535166.jpg,dev_queries/Q42271.jpg,train/T022599.jpg
references/R843151.jpg,dev_queries/Q28002.jpg,train/T092555.jpg
references/R577024.jpg,dev_queries/Q48344.jpg,train/T017151.jpg
references/R197378.jpg,dev_queries/Q38832.jpg,train/T017343.jpg
references/R504242.jpg,dev_queries/Q03635.jpg,train/T073202.jpg
dev_queries/Q03520.jpg,references/R881253.jpg,train/T052612.jpg
dev_queries/Q31151.jpg,references/R742753.jpg,train/T055927.jpg
references/R023401.jpg,dev_queries/Q23488.jpg,train/T041974.jpg
dev_queries/Q48138.jpg,references/R295281.jpg,train/T049310.jpg
references/R543137.jpg,dev_queries/Q44589.jpg,train/T033522.jpg
references/R554439.jpg,dev_queries/Q48761.jpg,train/T042542.jpg
dev_queries/Q48338.jpg,references/R905904.jpg,train/T049879.jpg
references/R676729.jpg,dev_queries/Q48878.jpg,train/T091664.jpg
dev_queries/Q38259.jpg,references/R829103.jpg,train/T030129.jpg
references/R872720.jpg,dev_queries/Q32852.jpg,train/T026716.jpg
dev_queries/Q35066.jpg,references/R877518.jpg,train/T060404.jpg
dev_queries/Q11331.jpg,references/R834357.jpg,train/T026869.jpg
dev_queries/Q06566.jpg,references/R970313.jpg,train/T087161.jpg
references/R892740.jpg,dev_queries/Q49327.jpg,train/T088247.jpg
references/R731630.jpg,dev_queries/Q15767.jpg,train/T048778.jpg
references/R787972.jpg,dev_queries/Q48782.jpg,train/T024592.jpg
references/R167272.jpg,dev_queries/Q40381.jpg,train/T037459.jpg
references/R490899.jpg,dev_queries/Q25988.jpg,train/T011409.jpg
references/R198570.jpg,dev_queries/Q07850.jpg,train/T016678.jpg
dev_queries/Q37073.jpg,references/R161581.jpg,train/T026191.jpg
dev_queries/Q42819.jpg,references/R214619.jpg,train/T102009.jpg
dev_queries/Q44384.jpg,references/R916367.jpg,train/T029128.jpg
references/R163350.jpg,dev_queries/Q27443.jpg,train/T015196.jpg
dev_queries/Q41823.jpg,references/R475373.jpg,train/T099463.jpg
dev_queries/Q41943.jpg,references/R605727.jpg,train/T074049.jpg
references/R221957.jpg,dev_queries/Q08664.jpg,train/T092961.jpg
dev_queries/Q27337.jpg,references/R679519.jpg,train/T086275.jpg
dev_queries/Q01768.jpg,references/R615382.jpg,train/T009543.jpg
dev_queries/Q33261.jpg,references/R261287.jpg,train/T065946.jpg
dev_queries/Q32778.jpg,references/R154840.jpg,train/T075432.jpg
references/R885880.jpg,dev_queries/Q41382.jpg,train/T013614.jpg
references/R762277.jpg,dev_queries/Q26063.jpg,train/T024848.jpg
references/R675081.jpg,dev_queries/Q44910.jpg,train/T102080.jpg
dev_queries/Q37097.jpg,references/R923991.jpg,train/T006257.jpg
dev_queries/Q35501.jpg,references/R593733.jpg,train/T079250.jpg
references/R521175.jpg,dev_queries/Q28221.jpg,train/T050241.jpg
references/R011487.jpg,dev_queries/Q19829.jpg,train/T034876.jpg
references/R438842.jpg,dev_queries/Q26316.jpg,train/T066732.jpg
references/R171476.jpg,dev_queries/Q27842.jpg,train/T019207.jpg
references/R723015.jpg,dev_queries/Q40565.jpg,train/T036276.jpg
dev_queries/Q48369.jpg,references/R145810.jpg,train/T016951.jpg
references/R455888.jpg,dev_queries/Q48860.jpg,train/T067264.jpg
dev_queries/Q37325.jpg,references/R822073.jpg,train/T023935.jpg
dev_queries/Q33193.jpg,references/R233172.jpg,train/T083876.jpg
references/R093098.jpg,dev_queries/Q26653.jpg,train/T061463.jpg
references/R442960.jpg,dev_queries/Q31300.jpg,train/T101612.jpg
references/R201473.jpg,dev_queries/Q07548.jpg,train/T052389.jpg
references/R524615.jpg,dev_queries/Q05252.jpg,train/T101531.jpg
dev_queries/Q33726.jpg,references/R256959.jpg,train/T008425.jpg
dev_queries/Q38295.jpg,references/R751325.jpg,train/T020126.jpg
references/R093986.jpg,dev_queries/Q19204.jpg,train/T018568.jpg
dev_queries/Q20316.jpg,references/R297692.jpg,train/T074187.jpg
references/R897490.jpg,dev_queries/Q45707.jpg,train/T100157.jpg
dev_queries/Q32659.jpg,references/R443601.jpg,train/T029500.jpg
dev_queries/Q43378.jpg,references/R465432.jpg,train/T101431.jpg
references/R026608.jpg,dev_queries/Q43014.jpg,train/T025960.jpg
references/R524615.jpg,dev_queries/Q05252.jpg,train/T072331.jpg
references/R230874.jpg,dev_queries/Q38577.jpg,train/T026699.jpg
references/R492358.jpg,dev_queries/Q29867.jpg,train/T054298.jpg
dev_queries/Q31810.jpg,references/R780505.jpg,train/T063254.jpg
references/R906696.jpg,dev_queries/Q25683.jpg,train/T073881.jpg
references/R405186.jpg,dev_queries/Q40528.jpg,train/T069616.jpg
references/R829271.jpg,dev_queries/Q03511.jpg,train/T079891.jpg
references/R280565.jpg,dev_queries/Q39160.jpg,train/T057662.jpg
references/R056499.jpg,dev_queries/Q42785.jpg,train/T033971.jpg
dev_queries/Q26149.jpg,references/R745983.jpg,train/T031377.jpg
dev_queries/Q00211.jpg,references/R093166.jpg,train/T011798.jpg
references/R599419.jpg,dev_queries/Q03914.jpg,train/T055530.jpg
dev_queries/Q31922.jpg,references/R156178.jpg,train/T088100.jpg
references/R882389.jpg,dev_queries/Q37520.jpg,train/T093961.jpg
dev_queries/Q48823.jpg,references/R312560.jpg,train/T018909.jpg
references/R335284.jpg,dev_queries/Q37048.jpg,train/T062154.jpg
dev_queries/Q31485.jpg,references/R096946.jpg,train/T067291.jpg
references/R543137.jpg,dev_queries/Q44589.jpg,train/T093789.jpg
dev_queries/Q45757.jpg,references/R433648.jpg,train/T043448.jpg
references/R222863.jpg,dev_queries/Q35313.jpg,train/T106281.jpg
dev_queries/Q42576.jpg,references/R625934.jpg,train/T088142.jpg
references/R350316.jpg,dev_queries/Q49537.jpg,train/T067009.jpg
dev_queries/Q30910.jpg,references/R617911.jpg,train/T018418.jpg
dev_queries/Q41236.jpg,references/R539302.jpg,train/T098080.jpg
dev_queries/Q13679.jpg,references/R960565.jpg,train/T064196.jpg
references/R199179.jpg,dev_queries/Q45800.jpg,train/T007567.jpg
dev_queries/Q37048.jpg,references/R335284.jpg,train/T089410.jpg
dev_queries/Q45906.jpg,references/R331303.jpg,train/T028863.jpg
references/R265621.jpg,dev_queries/Q19724.jpg,train/T014488.jpg
dev_queries/Q46887.jpg,references/R217396.jpg,train/T010332.jpg
dev_queries/Q40018.jpg,references/R352929.jpg,train/T085546.jpg
dev_queries/Q43066.jpg,references/R942378.jpg,train/T030319.jpg
references/R378717.jpg,dev_queries/Q23653.jpg,train/T105496.jpg
references/R501570.jpg,dev_queries/Q18655.jpg,train/T057069.jpg
dev_queries/Q25624.jpg,references/R564336.jpg,train/T089634.jpg
references/R242384.jpg,dev_queries/Q02364.jpg,train/T014558.jpg
dev_queries/Q05047.jpg,references/R646672.jpg,train/T024697.jpg
dev_queries/Q48330.jpg,references/R168617.jpg,train/T019593.jpg
references/R745123.jpg,dev_queries/Q27509.jpg,train/T017835.jpg
references/R540561.jpg,dev_queries/Q42572.jpg,train/T056955.jpg
dev_queries/Q33532.jpg,references/R326454.jpg,train/T025915.jpg
dev_queries/Q26287.jpg,references/R790403.jpg,train/T076237.jpg
references/R661283.jpg,dev_queries/Q28087.jpg,train/T092239.jpg
dev_queries/Q42572.jpg,references/R540561.jpg,train/T078641.jpg
references/R934240.jpg,dev_queries/Q31394.jpg,train/T090893.jpg
references/R553758.jpg,dev_queries/Q18821.jpg,train/T012348.jpg
dev_queries/Q26947.jpg,references/R100689.jpg,train/T069310.jpg
dev_queries/Q11128.jpg,references/R499011.jpg,train/T087399.jpg
references/R237649.jpg,dev_queries/Q15945.jpg,train/T088803.jpg
dev_queries/Q39848.jpg,references/R359080.jpg,train/T043400.jpg
references/R480324.jpg,dev_queries/Q26173.jpg,train/T096574.jpg
references/R030216.jpg,dev_queries/Q37433.jpg,train/T098375.jpg
dev_queries/Q33261.jpg,references/R261287.jpg,train/T025898.jpg
references/R842408.jpg,dev_queries/Q33381.jpg,train/T015985.jpg
references/R696773.jpg,dev_queries/Q29675.jpg,train/T080257.jpg
dev_queries/Q47386.jpg,references/R089387.jpg,train/T103328.jpg
references/R558214.jpg,dev_queries/Q45877.jpg,train/T047104.jpg
dev_queries/Q32171.jpg,references/R474854.jpg,train/T040837.jpg
references/R522749.jpg,dev_queries/Q44916.jpg,train/T037601.jpg
dev_queries/Q06218.jpg,references/R625291.jpg,train/T080931.jpg
references/R735024.jpg,dev_queries/Q48941.jpg,train/T102382.jpg
dev_queries/Q29120.jpg,references/R032819.jpg,train/T004285.jpg
dev_queries/Q30791.jpg,references/R576594.jpg,train/T064108.jpg
references/R676878.jpg,dev_queries/Q40982.jpg,train/T001982.jpg
references/R180286.jpg,dev_queries/Q30476.jpg,train/T009393.jpg
references/R860344.jpg,dev_queries/Q32013.jpg,train/T058643.jpg
dev_queries/Q29120.jpg,references/R032819.jpg,train/T067838.jpg
references/R170701.jpg,dev_queries/Q35544.jpg,train/T035406.jpg
references/R985807.jpg,dev_queries/Q28511.jpg,train/T038615.jpg
references/R396246.jpg,dev_queries/Q25811.jpg,train/T073060.jpg
dev_queries/Q39443.jpg,references/R589975.jpg,train/T024973.jpg
dev_queries/Q23653.jpg,references/R378717.jpg,train/T009677.jpg
references/R232620.jpg,dev_queries/Q08817.jpg,train/T081816.jpg
dev_queries/Q25764.jpg,references/R070442.jpg,train/T061455.jpg
references/R868701.jpg,dev_queries/Q09625.jpg,train/T106407.jpg
references/R874832.jpg,dev_queries/Q26794.jpg,train/T070966.jpg
references/R764938.jpg,dev_queries/Q11911.jpg,train/T087550.jpg
references/R465432.jpg,dev_queries/Q43378.jpg,train/T100403.jpg
references/R906581.jpg,dev_queries/Q47043.jpg,train/T043789.jpg
dev_queries/Q11728.jpg,references/R211820.jpg,train/T071745.jpg
dev_queries/Q19556.jpg,references/R218643.jpg,train/T024393.jpg
dev_queries/Q19629.jpg,references/R117841.jpg,train/T021095.jpg
references/R410005.jpg,dev_queries/Q38092.jpg,train/T057749.jpg
references/R826837.jpg,dev_queries/Q32976.jpg,train/T031239.jpg
dev_queries/Q25373.jpg,references/R442694.jpg,train/T064464.jpg
dev_queries/Q45912.jpg,references/R636765.jpg,train/T074239.jpg
dev_queries/Q30705.jpg,references/R323731.jpg,train/T036200.jpg
references/R843253.jpg,dev_queries/Q37142.jpg,train/T093282.jpg
references/R030216.jpg,dev_queries/Q37433.jpg,train/T013981.jpg
dev_queries/Q48029.jpg,references/R529572.jpg,train/T061086.jpg
references/R200374.jpg,dev_queries/Q46299.jpg,train/T047219.jpg
dev_queries/Q03790.jpg,references/R499644.jpg,train/T095787.jpg
references/R724998.jpg,dev_queries/Q29871.jpg,train/T087104.jpg
dev_queries/Q35313.jpg,references/R222863.jpg,train/T041231.jpg
references/R787517.jpg,dev_queries/Q49180.jpg,train/T089201.jpg
